year,month,day,hour,minute,second,millisecond,detector_mask
year,month,day,hour,minute,second,millisecond,detector_mask
0,0,0,0,4,36,986,0
0,0,0,0,4,37,609,0
0,0,0,0,4,38,230,0
0,0,0,0,4,38,915,0
0,0,0,0,4,41,194,0
0,0,0,0,4,41,788,0
0,0,0,0,4,47,266,0
0,0,0,0,4,48,242,0
0,0,0,0,4,52,650,0
0,0,0,0,4,52,650,0
0,0,0,0,4,52,650,0
0,0,0,0,4,52,650,0
0,0,0,0,4,56,140,0
0,0,0,0,4,59,433,0
0,0,0,0,5,1,533,0
0,0,0,0,5,2,131,0
0,0,0,0,5,2,725,0
0,0,0,0,5,3,462,0
0,0,0,0,5,4,353,0
0,0,0,0,5,5,275,0
0,0,0,0,5,6,102,0
0,0,0,0,5,6,632,0
0,0,0,0,5,7,226,0
0,0,0,0,5,7,774,0
0,0,0,0,5,8,598,0
0,0,0,0,5,10,831,0
0,0,0,0,5,11,420,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,12,412,0
0,0,0,0,5,23,877,0
0,0,0,0,5,26,487,0
0,0,0,0,5,28,4,0
0,0,0,0,5,28,592,0
0,0,0,0,5,29,276,0
0,0,0,0,5,30,585,0
0,0,0,0,5,33,458,0
0,0,0,0,5,34,966,0
0,0,0,0,5,36,94,0
0,0,0,0,5,40,473,0
0,0,0,0,5,46,710,0
0,0,0,0,5,47,342,0
0,0,0,0,5,47,876,0
0,0,0,0,5,48,593,0
0,0,0,0,5,50,193,0
0,0,0,0,5,50,776,0
0,0,0,0,6,3,443,0
0,0,0,0,6,5,74,0
0,0,0,0,6,5,638,0
0,0,0,0,6,9,98,0
0,0,0,0,6,9,821,0
0,0,0,0,6,10,355,0
0,0,0,0,6,11,782,0
0,0,0,0,6,14,261,0
0,0,0,0,6,14,803,0
0,0,0,0,6,17,996,0
0,0,0,0,6,19,224,0
0,0,0,0,6,23,360,0
0,0,0,0,6,29,161,0
0,0,0,0,6,29,990,0
0,0,0,0,6,30,520,0
0,0,0,0,6,31,255,0
0,0,0,0,6,32,709,0
0,0,0,0,6,34,137,0
0,0,0,0,6,35,785,0
0,0,0,0,6,37,856,0
0,0,0,0,6,41,564,0
0,0,0,0,6,45,505,0
0,0,0,0,6,46,200,0
0,0,0,0,6,47,18,0
0,0,0,0,6,47,664,0
0,0,0,0,6,48,640,0
0,0,0,0,6,49,833,0
0,0,0,0,6,53,545,0
0,0,0,0,6,54,515,0
0,0,0,0,6,57,749,0
0,0,0,0,6,58,959,0
0,0,0,0,7,3,51,0
0,0,0,0,7,5,243,0
0,0,0,0,7,6,807,0
0,0,0,0,7,8,145,0
0,0,0,0,7,9,953,0
0,0,0,0,7,13,476,0
0,0,0,0,7,14,487,0
0,0,0,0,7,15,26,0
0,0,0,0,7,15,588,0
0,0,0,0,7,17,548,0
0,0,0,0,7,21,127,0
0,0,0,0,7,22,524,0
0,0,0,0,7,24,572,0
0,0,0,0,7,27,592,0
0,0,0,0,7,29,958,0
0,0,0,0,7,30,817,0
0,0,0,0,7,32,28,0
0,0,0,0,7,32,976,0
0,0,0,0,7,33,789,0
0,0,0,0,7,36,151,0
0,0,0,0,7,36,688,0
0,0,0,0,7,41,354,0
0,0,0,0,7,42,453,0
0,0,0,0,7,43,596,0
0,0,0,0,7,44,246,0
0,0,0,0,7,46,589,0
0,0,0,0,7,48,888,0
0,0,0,0,7,56,242,0
0,0,0,0,7,56,982,0
0,0,0,0,7,59,411,0
0,0,0,0,8,0,554,0
0,0,0,0,8,1,800,0
0,0,0,0,8,4,277,0
0,0,0,0,8,6,198,0
0,0,0,0,8,6,845,0
0,0,0,0,8,7,941,0
0,0,0,0,8,8,532,0
0,0,0,0,8,10,387,0
0,0,0,0,8,12,386,0
0,0,0,0,8,12,961,0
0,0,0,0,8,13,851,0
0,0,0,0,8,15,832,0
0,0,0,0,8,16,742,0
0,0,0,0,8,22,908,0
0,0,0,0,8,23,726,0
0,0,0,0,8,24,556,0
0,0,0,0,8,25,390,0
0,0,0,0,8,27,134,0
0,0,0,0,8,28,378,0
0,0,0,0,8,31,914,0
0,0,0,0,8,36,951,0
0,0,0,0,8,41,491,0
0,0,0,0,8,44,814,0
0,0,0,0,8,46,36,0
0,0,0,0,8,46,982,0
0,0,0,0,8,48,108,0
0,0,0,0,8,48,866,0
0,0,0,0,8,49,463,0
0,0,0,0,8,51,782,0
0,0,0,0,8,57,202,0
0,0,0,0,9,0,126,0
0,0,0,0,9,5,548,0
0,0,0,0,9,6,551,0
0,0,0,0,9,7,171,0
0,0,0,0,9,8,865,0
0,0,0,0,9,9,714,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,9,10,274,0
0,0,0,0,10,5,274,0
0,0,0,0,10,7,199,0
0,0,0,0,10,9,37,0
0,0,0,0,10,9,688,0
0,0,0,0,10,11,644,0
0,0,0,0,10,12,443,0
0,0,0,0,10,13,42,0
0,0,0,0,10,13,636,0
0,0,0,0,10,14,381,0
0,0,0,0,10,14,939,0
0,0,0,0,10,15,478,0
0,0,0,0,10,16,108,0
0,0,0,0,10,16,641,0
0,0,0,0,10,18,638,0
0,0,0,0,10,19,609,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,22,144,0
0,0,0,0,10,31,513,0
0,0,0,0,10,33,552,0
0,0,0,0,10,35,652,0
0,0,0,0,10,37,729,0
0,0,0,0,10,39,81,0
0,0,0,0,10,41,123,0
0,0,0,0,10,43,913,0
0,0,0,0,10,45,129,0
0,0,0,0,10,46,802,0
0,0,0,0,10,48,478,0
0,0,0,0,10,49,74,0
0,0,0,0,10,49,607,0
0,0,0,0,10,50,589,0
0,0,0,0,10,53,255,0
0,0,0,0,10,54,60,0
0,0,0,0,10,55,135,0
0,0,0,0,11,0,29,0
0,0,0,0,11,1,698,0
0,0,0,0,11,3,325,0
0,0,0,0,11,6,575,0
0,0,0,0,11,10,60,0
0,0,0,0,11,12,127,0
0,0,0,0,11,13,374,0
0,0,0,0,11,15,39,0
0,0,0,0,11,15,783,0
0,0,0,0,11,16,753,0
0,0,0,0,11,17,564,0
0,0,0,0,11,18,305,0
0,0,0,0,11,20,924,0
0,0,0,0,11,22,18,0
0,0,0,0,11,22,638,0
0,0,0,0,11,28,161,0
0,0,0,0,11,28,781,0
0,0,0,0,11,29,921,0
0,0,0,0,11,32,698,0
0,0,0,0,11,35,604,0
0,0,0,0,11,36,150,0
0,0,0,0,11,36,827,0
0,0,0,0,11,37,361,0
0,0,0,0,11,38,79,0
0,0,0,0,11,38,841,0
0,0,0,0,11,39,438,0
0,0,0,0,11,40,182,0
0,0,0,0,11,40,744,0
0,0,0,0,11,42,48,0
0,0,0,0,11,43,122,0
0,0,0,0,11,45,194,0
0,0,0,0,11,45,194,0
0,0,0,0,11,45,194,0
0,0,0,0,11,45,194,0
0,0,0,0,11,45,194,0
0,0,0,0,11,45,194,0
0,0,0,0,11,55,29,0
0,0,0,0,11,55,802,0
0,0,0,0,11,57,494,0
0,0,0,0,11,58,313,0
0,0,0,0,11,59,563,0
0,0,0,0,12,0,127,0
0,0,0,0,12,0,869,0
0,0,0,0,12,2,681,0
0,0,0,0,12,3,243,0
0,0,0,0,12,4,18,0
0,0,0,0,12,6,864,0
0,0,0,0,12,7,530,0
0,0,0,0,12,14,162,0
0,0,0,0,12,20,651,0
0,0,0,0,12,23,192,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,12,24,262,0
0,0,0,0,13,13,863,0
0,0,0,0,13,14,611,0
0,0,0,0,13,16,393,0
0,0,0,0,13,18,611,0
0,0,0,0,13,19,208,0
0,0,0,0,13,19,764,0
0,0,0,0,13,20,422,0
0,0,0,0,13,21,70,0
0,0,0,0,13,22,11,0
0,0,0,0,13,22,785,0
0,0,0,0,13,23,678,0
0,0,0,0,13,24,415,0
0,0,0,0,13,26,458,0
0,0,0,0,13,27,107,0
0,0,0,0,13,28,203,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,29,60,0
0,0,0,0,13,42,821,0
0,0,0,0,13,43,713,0
0,0,0,0,13,44,603,0
0,0,0,0,13,46,15,0
0,0,0,0,13,46,673,0
0,0,0,0,13,51,926,0
0,0,0,0,13,56,175,0
0,0,0,0,13,56,888,0
0,0,0,0,13,58,930,0
0,0,0,0,14,3,12,0
0,0,0,0,14,5,437,0
0,0,0,0,14,6,148,0
0,0,0,0,14,7,235,0
0,0,0,0,14,7,801,0
0,0,0,0,14,10,428,0
0,0,0,0,14,10,991,0
0,0,0,0,14,11,555,0
0,0,0,0,14,16,139,0
0,0,0,0,14,17,975,0
0,0,0,0,14,19,453,0
0,0,0,0,14,20,228,0
0,0,0,0,14,20,765,0
0,0,0,0,14,21,334,0
0,0,0,0,14,22,42,0
0,0,0,0,14,22,598,0
0,0,0,0,14,23,776,0
0,0,0,0,14,24,463,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,25,29,0
0,0,0,0,14,33,681,0
0,0,0,0,14,34,421,0
0,0,0,0,14,35,44,0
0,0,0,0,14,39,561,0
0,0,0,0,14,41,919,0
0,0,0,0,14,42,905,0
0,0,0,0,14,46,727,0
0,0,0,0,15,6,224,0
0,0,0,0,15,8,301,0
0,0,0,0,15,23,460,0
0,0,0,0,15,26,576,0
0,0,0,0,15,41,92,0
0,0,0,0,15,41,689,0
0,0,0,0,15,43,285,0
0,0,0,0,15,44,145,0
0,0,0,0,15,44,970,0
0,0,0,0,15,46,417,0
0,0,0,0,15,47,217,0
0,0,0,0,15,47,780,0
0,0,0,0,15,48,790,0
0,0,0,0,15,49,381,0
0,0,0,0,15,50,30,0
0,0,0,0,15,50,591,0
0,0,0,0,15,51,569,0
0,0,0,0,15,52,197,0
0,0,0,0,15,52,727,0
0,0,0,0,15,53,289,0
0,0,0,0,15,53,896,0
0,0,0,0,15,54,720,0
0,0,0,0,15,56,219,0
0,0,0,0,15,57,495,0
0,0,0,0,15,58,304,0
0,0,0,0,15,58,848,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,0,862,0
0,0,0,0,16,14,380,0
0,0,0,0,16,16,777,0
0,0,0,0,16,22,984,0
0,0,0,0,16,26,513,0
0,0,0,0,16,29,265,0
0,0,0,0,16,34,566,0
0,0,0,0,16,45,180,0
0,0,0,0,16,46,364,0
0,0,0,0,16,55,14,0
0,0,0,0,16,59,993,0
0,0,0,0,17,0,627,0
0,0,0,0,17,2,520,0
0,0,0,0,17,3,112,0
0,0,0,0,17,5,216,0
0,0,0,0,17,15,419,0
0,0,0,0,17,16,280,0
0,0,0,0,17,18,940,0
0,0,0,0,17,23,898,0
0,0,0,0,17,28,203,0
0,0,0,0,17,30,420,0
0,0,0,0,17,37,760,0
0,0,0,0,17,40,471,0
0,0,0,0,17,41,278,0
0,0,0,0,17,45,781,0
0,0,0,0,17,46,767,0
0,0,0,0,17,47,384,0
0,0,0,0,17,49,217,0
0,0,0,0,17,53,888,0
0,0,0,0,17,59,867,0
0,0,0,0,18,5,283,0
0,0,0,0,18,5,874,0
0,0,0,0,18,6,613,0
0,0,0,0,18,7,237,0
0,0,0,0,18,7,858,0
0,0,0,0,18,8,427,0
0,0,0,0,18,9,240,0
0,0,0,0,18,9,828,0
0,0,0,0,18,10,423,0
0,0,0,0,18,11,23,0
0,0,0,0,18,11,614,0
0,0,0,0,18,12,339,0
0,0,0,0,18,13,382,0
0,0,0,0,18,13,914,0
0,0,0,0,18,14,660,0
0,0,0,0,18,14,660,0
0,0,0,0,18,14,660,0
0,0,0,0,18,14,660,0
0,0,0,0,18,14,660,0
0,0,0,0,18,14,660,0
0,0,0,0,18,14,660,0
0,0,0,0,18,24,132,0
0,0,0,0,18,25,78,0
0,0,0,0,18,26,271,0
0,0,0,0,18,27,367,0
0,0,0,0,18,33,941,0
0,0,0,0,18,35,774,0
0,0,0,0,18,38,587,0
0,0,0,0,18,40,119,0
0,0,0,0,18,41,6,0
0,0,0,0,18,44,163,0
0,0,0,0,18,46,765,0
0,0,0,0,18,49,144,0
0,0,0,0,18,50,814,0
0,0,0,0,18,51,374,0
0,0,0,0,18,51,993,0
0,0,0,0,18,55,662,0
0,0,0,0,18,56,193,0
0,0,0,0,18,56,963,0
0,0,0,0,18,58,498,0
0,0,0,0,18,59,35,0
0,0,0,0,18,59,695,0
0,0,0,0,19,0,321,0
0,0,0,0,19,0,972,0
0,0,0,0,19,1,651,0
0,0,0,0,19,2,907,0
0,0,0,0,19,3,912,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,5,7,0
0,0,0,0,19,17,25,0
0,0,0,0,19,17,736,0
0,0,0,0,19,18,277,0
0,0,0,0,19,19,54,0
year,month,day,hour,minute,second,millisecond,detector_mask
0,0,0,10,0,11,593,0
0,0,0,10,0,14,206,0
0,0,0,10,0,22,605,0
0,0,0,10,0,23,439,0
0,0,0,10,0,24,480,0
0,0,0,10,0,25,571,0
0,0,0,10,0,26,235,0
0,0,0,10,0,27,99,0
0,0,0,10,0,28,71,0
0,0,0,10,0,35,601,0
0,0,0,10,0,36,209,0
0,0,0,10,0,37,96,0
0,0,0,10,0,38,5,0
0,0,0,10,0,39,193,0
0,0,0,10,0,39,811,0
0,0,0,10,0,41,733,0
0,0,0,10,0,42,484,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
0,0,0,10,0,43,436,0
year,month,day,hour,minute,second,millisecond,detector_mask
0,0,0,0,0,13,28,0
0,0,0,0,0,13,552,0
0,0,0,0,0,14,87,0
0,0,0,0,0,15,37,0
0,0,0,0,0,16,310,0
0,0,0,0,0,17,705,0
0,0,0,0,0,19,300,0
0,0,0,0,0,20,315,0
0,0,0,0,0,20,882,0
0,0,0,0,0,21,452,0
0,0,0,0,0,24,802,0
0,0,0,0,0,25,340,0
0,0,0,0,0,26,587,0
0,0,0,0,0,27,403,0
0,0,0,0,0,28,142,0
0,0,0,0,0,28,819,0
0,0,0,0,0,28,819,0
0,0,0,0,0,28,819,0
0,0,0,0,0,28,819,0
0,0,0,0,0,28,819,0
0,0,0,0,0,35,143,0
0,0,0,0,0,36,24,0
0,0,0,0,0,36,967,0
0,0,0,0,0,37,828,0
0,0,0,0,0,39,253,0
0,0,0,0,0,40,409,0
0,0,0,0,0,41,156,0
0,0,0,0,0,42,810,0
0,0,0,0,0,44,149,0
0,0,0,0,0,45,571,0
0,0,0,0,0,46,202,0
0,0,0,0,0,46,993,0
0,0,0,0,0,53,306,0
0,0,0,0,0,55,473,0
0,0,0,0,1,0,218,0
0,0,0,0,1,2,319,0
0,0,0,0,1,3,977,0
0,0,0,0,1,5,694,0
0,0,0,0,1,6,402,0
0,0,0,0,1,7,51,0
0,0,0,0,1,7,942,0
0,0,0,0,1,8,539,0
0,0,0,0,1,9,418,0
0,0,0,0,1,10,303,0
0,0,0,0,1,11,370,0
0,0,0,0,1,11,999,0
0,0,0,0,1,12,537,0
0,0,0,0,1,15,79,0
0,0,0,0,1,16,920,0
year,month,day,hour,minute,second,millisecond,detector_mask
0,0,0,0,0,12,476,0
0,0,0,0,0,13,71,0
0,0,0,0,0,13,993,0
0,0,0,0,0,15,324,0
0,0,0,0,0,16,697,0
0,0,0,0,0,18,115,0
0,0,0,0,0,19,387,0
0,0,0,0,0,19,920,0
0,0,0,0,0,20,870,0
0,0,0,0,0,22,434,0
0,0,0,0,0,24,325,0
0,0,0,0,0,25,99,0
0,0,0,0,0,27,98,0
0,0,0,0,0,28,125,0
0,0,0,0,0,28,979,0
0,0,0,0,0,29,756,0
0,0,0,0,0,29,756,0
0,0,0,0,0,31,383,0
0,0,0,0,0,32,416,0
0,0,0,0,0,33,643,0
0,0,0,0,0,36,510,0
0,0,0,0,0,37,71,0
0,0,0,0,0,37,753,0
0,0,0,0,0,38,347,0
0,0,0,0,0,39,57,0
0,0,0,0,0,39,684,0
0,0,0,0,0,45,198,0
0,0,0,0,0,45,998,0
0,0,0,0,0,46,889,0
0,0,0,0,0,47,647,0
0,0,0,0,0,51,663,0
0,0,0,0,0,52,642,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,0,53,440,0
0,0,0,0,1,27,172,0
0,0,0,0,1,30,515,0
0,0,0,0,1,31,85,0
0,0,0,0,1,31,624,0
0,0,0,0,1,32,652,0
0,0,0,0,1,33,482,0
0,0,0,0,1,34,170,0
0,0,0,0,1,34,768,0
0,0,0,0,1,35,477,0
0,0,0,0,1,36,162,0
0,0,0,0,1,39,187,0
0,0,0,0,1,39,911,0
0,0,0,0,1,40,500,0
0,0,0,0,1,41,92,0
0,0,0,0,1,41,624,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,42,241,0
0,0,0,0,1,52,375,0
0,0,0,0,1,53,33,0
0,0,0,0,1,54,512,0
0,0,0,0,1,56,107,0
0,0,0,0,1,56,823,0
0,0,0,0,1,57,709,0
0,0,0,0,1,59,42,0
0,0,0,0,2,0,703,0
0,0,0,0,2,6,156,0
0,0,0,0,2,7,924,0
0,0,0,0,2,11,662,0
0,0,0,0,2,15,272,0
0,0,0,0,2,17,579,0
0,0,0,0,2,18,150,0
0,0,0,0,2,18,774,0
0,0,0,0,2,19,960,0
0,0,0,0,2,20,821,0
0,0,0,0,2,21,358,0
0,0,0,0,2,22,38,0
0,0,0,0,2,28,854,0
0,0,0,0,2,30,107,0
0,0,0,0,2,31,934,0
0,0,0,0,2,33,263,0
0,0,0,0,2,33,855,0
0,0,0,0,2,34,592,0
0,0,0,0,2,35,979,0
0,0,0,0,2,37,73,0
0,0,0,0,2,37,718,0
0,0,0,0,2,38,548,0
0,0,0,0,2,38,548,0
0,0,0,0,2,38,548,0
0,0,0,0,2,38,548,0
0,0,0,0,2,38,548,0
0,0,0,0,2,50,696,0
0,0,0,0,2,51,316,0
0,0,0,0,2,52,152,0
0,0,0,0,2,52,832,0
0,0,0,0,2,53,620,0
0,0,0,0,2,54,357,0
0,0,0,0,2,59,499,0
0,0,0,0,3,1,9,0
0,0,0,0,3,1,583,0
0,0,0,0,3,2,118,0
0,0,0,0,3,3,790,0
0,0,0,0,3,4,412,0
0,0,0,0,3,7,272,0
0,0,0,0,3,10,515,0
0,0,0,0,3,11,79,0
0,0,0,0,3,11,881,0
0,0,0,0,3,12,546,0
0,0,0,0,3,13,675,0
0,0,0,0,3,14,669,0
0,0,0,0,3,15,400,0
0,0,0,0,3,16,136,0
0,0,0,0,3,19,93,0
0,0,0,0,3,21,285,0
0,0,0,0,3,21,963,0
0,0,0,0,3,22,702,0
0,0,0,0,3,23,303,0
0,0,0,0,3,23,832,0
0,0,0,0,3,25,131,0
0,0,0,0,3,25,700,0
0,0,0,0,3,26,381,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,3,27,507,0
0,0,0,0,4,40,190,0
0,0,0,0,4,41,648,0
0,0,0,0,4,42,189,0
0,0,0,0,4,42,809,0
0,0,0,0,4,43,467,0
0,0,0,0,4,44,36,0
0,0,0,0,4,44,567,0
0,0,0,0,4,45,307,0
0,0,0,0,4,45,839,0
0,0,0,0,4,46,462,0
0,0,0,0,4,47,89,0
0,0,0,0,4,47,859,0
0,0,0,0,4,49,12,0
0,0,0,0,4,52,308,0
0,0,0,0,4,53,82,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,4,53,640,0
0,0,0,0,5,29,971,0
0,0,0,0,5,30,779,0
0,0,0,0,5,31,547,0
0,0,0,0,5,32,109,0
0,0,0,0,5,34,189,0
0,0,0,0,5,34,747,0
0,0,0,0,5,35,334,0
0,0,0,0,5,36,14,0
0,0,0,0,5,36,634,0
0,0,0,0,5,37,195,0
0,0,0,0,5,38,286,0
0,0,0,0,5,38,913,0
0,0,0,0,5,39,475,0
0,0,0,0,5,40,77,0
0,0,0,0,5,40,617,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
0,0,0,0,5,41,178,0
